Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
13034,US20200110199A1,Liquid lens feedback and control,Jann Paul Kaminski|Raymond Miller Karam|Robert Bruce Lyon|Dragon Pikula|Daniel Ohen Ricketts,Corning Inc,90,2020-04-09,,2018-04-05,Pending,,"focus lens|7,liquid lens|472,variable focus lens|7",,"chamber|40,oil|1,aqueous solution|1,cavity|4","autofocus|3,auto focus|2,camera module|6,mobile phones|1,digital camera|1,webcams|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/US20200110199A1/en"")",7,"US20200110199A1,US11567242B2,KR20190089491A,KR20190133432A,CN109116658A,US20220187508A1,KR20200111508A,KR20200114264A,KR20200135073A,WO2020247304A1,WO2021002641A1,KR20210006798A,KR20210006794A,KR20210033338A,KR20210034230A,KR20210066487A,KR20210116945A","US20150049391A1,US20150271386A1,US20190383135A1"
13068,US9804302B2,Liquid crystal lens structure and driving method thereof,Chi-Yuan Chin|Lin Ping Zhang,Silicon Touch Tech Inc,-168,2016-04-07,2017-10-31,,Active,,liquid crystal lens|44,,"liquid crystals|1,liquid crystal|84",,"=HYPERLINK(""https://patents.google.com/patent/US9804302B2/en"")",7,"US11474284B2,KR20170113790A,KR20180046414A,TWI647513B,JP7191670B2","WO2006078806A2,JP2008529064A,JP2007041215A,TW200944837A,JP2010009584A,US20110069254A1,US20120075569A1,US20140049682A1,US20120120333A1,TWM478831U,CN103698957A"
13071,US20190278051A1,Circuit for controlling voltage for driving liquid lens and camera module and optical device comprising same,Young Seop Moon,Lg Innotek Co Ltd,20,2019-09-12,2021-02-02,,Active,,liquid lens|94,,cavity|5,"autofocus|4,auto focus|4,camera module|21,telescope|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US20190278051A1/en"")",7,"US11474284B2,WO2021022552A1",
13073,US20190361322A1,"Method for applying driving voltage for liquid lens, camera module, and optical instrument including the module",Young Seop Moon|Hoon Kim,Lg Innotek Co Ltd,20,2019-11-28,2022-01-18,,Active,,liquid lens|96,,cavity|18,"camera module|37,(OIS)|2,OIS|7","=HYPERLINK(""https://patents.google.com/patent/US20190361322A1/en"")",7,"US11474284B2,KR20210007408A",
13075,WO2018187578A2,Liquid lens feedback and control,Jann Paul Kaminski|Raymond Miller Karam|Robert Bruce Lyon|Dragan Pikula|Daniel Ohen Ricketts,Corning Inc,90,2018-10-11,,2018-04-05,,,"focus lens|7,liquid lens|474,variable focus lens|7",,"chamber|40,oil|1,aqueous solution|1,cavity|4","autofocus|3,auto focus|2,camera module|6,mobile phones|1,digital camera|1,webcams|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2018187578A2/en"")",7,"WO2019099648A1,WO2020242149A1,WO2021002641A1,WO2021054750A1,US11474284B2,KR20190089491A,KR20190133432A,CN109116658A,US20220187508A1,KR20200111508A,KR20200114264A,WO2020247304A1,KR20210006798A,KR20210006794A,KR20210034230A,KR20210066487A,KR20210116945A",US9201174B2
13076,US10097742B1,"Control circuit of liquid lens, camera module and method of controlling liquid lens",Young Seop Moon|Young Woon Kim,Lg Innotek Co Ltd,20,2018-10-09,2018-10-09,2020-03-12,Active,,liquid lens|270,,"cavity|20,LC|3","camera module|25,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US10097742B1/en"")",7,"US10386546B2,US11070204B2,US11269116B2,US11363182B2,US11474284B2,US11567242B2,CN109906390B,KR20190133432A","US7388705B2,JP2007516410A,WO2005096035A1,US20080062529A1,US20090135484A1,KR20070008921A,KR20090018965A,KR20080014274A,US20120026596A1"
13095,WO2019213360A1,Liquid lens auto focus for endoscopic surgery visualization,Levey Trac Tran|Chien Mien Pang|Ajay Ramesh|Rohit Subramanian|Pankaj Sharma,Stryker Corporation,31,2019-11-07,,2019-05-02,,,"focusing lens|1,focus lens|1,glass lens|1,liquid lens|58",polymer|1,"electrowetting|1,oil|3,aqueous solution|1,cavity|1","auto focus|14,endoscopy|1,surgery|14,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2019213360A1/en"")",7,,"FR2876267A1,WO2007033326A2,US20170239012A1,US20160227994A1"
13099,US11147441B2,Physical assessment device,Kenneth V. Coon|Paul Delucia|David M. Babson|Richard H. Weitzel,Welch Allyn Inc,3,2019-07-18,2021-10-19,2022-04-15,Active,,"eyepiece lens|5,plano convex|1,aspheric lens|1",,"chamber|1,cavity|4",,"=HYPERLINK(""https://patents.google.com/patent/US11147441B2/en"")",7,"US11241149B2,JP2022553201A,US11100034B1,EP4080996A1,EP4079214A1,WO2022225946A1","US3586424A,US3698387A,US3638641A,US3675641A,US3614214A,US3698099A,US3914032A,US3840004A,US3893447A,SU501374A1,US3978850A,US4132466A,US4252420A,US4265518A,US4439024A,US4366811A,US4564273A,US4526449A,US4442736A,US5139936A,US4679919A,US4567881A,US4662360A,US4682866A,US4721378A,US4856872A,US4785796A,US5070883A,US4997419A,US5093719A,US5424789A,US5255025A,US5713047A,US5363839A,US5720756A,US5624453A,US5390663A,US5579063A,US5919130A,US5658235A,US6475138B1,US5982255A,US6099537A,US5795067A,US5842971A,US6554765B1,US5722762A,US6147705A,DE19744131A1,US5880813A,US5751395A,US6106457A,US6142934A,US6273565B1,US6359677B2,US6053875A,US6425857B1,WO1999042760A1,US6129661A,US6019721A,US6511420B1,US20020188177A1,US20010014112A1,US6065837A,EP1152687B1,US20050043588A1,US6569090B1,US6213938B1,US6190310B1,US6331156B1,US6254271B1,US6537208B1,US6383133B1,US20020193665A1,US6450970B1,US6968127B2,US7224822B2,US20020143239A1,US20020085616A1,WO2002056756A2,US20030063386A1,US20040174498A1,US6692431B2,US20050043591A1,US6705726B2,US20030187331A1,US7029439B2,US20060159155A1,US7048379B2,US7276025B2,US20070219417A1,US20040186352A1,US20100081875A1,US7803110B2,US8066634B2,US20050027169A1,US7399275B2,US20080051637A1,US7354399B2,US8197403B2,US20050027168A1,WO2005020804A1,US8100826B2,US20060183977A1,US7364297B2,US20050110949A1,WO2005044098A1,WO2005053519A1,US7290882B2,US7762950B2,US20060020176A1,US7583035B2,US8602971B2,US8043211B2,US7597443B2,US8109981B2,US7177088B2,US20090287192A1,US7901353B2,WO2006131770A2,US7448753B1,WO2007026158A1,JP2007115594A,US8152718B2,US20070255108A1,US20080079897A1,US7677730B2,US7744219B2,US20080309876A1,DE102007036683B4,US20130300919A1,US8210680B2,US8231522B2,US7854510B2,US8550626B2,US20100317924A1,EP2473092A1,US20120229617A1,US20110060184A1,WO2011042722A1,WO2011047214A2,US9289122B2,WO2011050496A1,US9516711B2,US20110234977A1,US8684526B2,US20130178707A1,US9532708B2,CN103118585A,US8159153B2,TW201216916A,JP2012119541A,TW201229557A,US20120209074A1,US8459794B2,CN103687532A,US8890489B2,US20140051923A1,US20120320340A1,US20140146288A1,US20170280524A1,USD659840S1,US20130083183A1,US9153994B2,US9833133B2,US20150126810A1,US8944596B2,US20170239012A1,US20130128223A1,US20130150675A1,US9001326B2,US9655517B2,US20130208241A1,US20130267783A1,US9022566B2,US8816604B2,CN103082999A,US20140213936A1,US9931021B2,US20150374208A1,US9826894B2,US9596987B2,US9411215B2,US9445713B2,WO2015049404A1,US20160296112A1,US20150103317A1,US20160262611A1,US20150223678A1,US9392933B2,US9904013B2,US9191562B1,US20150342458A1,US20160051142A1,US9795293B2,US20170215719A1,US20160073875A1,US20180303329A1,US9392938B2,US20160128555A1,US20180049637A1,US20180000336A1,US20180116509A1,US20180084996A1,US20170006683A1,US20180153399A1,WO2016193998A2,US20160367134A1,US20180125345A1,US20170119237A1,US20170123131A1,US20170303857A1,WO2017195223A1,WO2017201584A1,WO2018013923A1,WO2018043657A1,WO2018049480A1,WO2018069346A1,US20180153402A1"
13118,US10524647B2,Smartphone endoscope system,Bing Yu|Vivek Krishna Nagarajan,University Of Akron,1,2017-07-27,2020-01-07,2015-07-31,Active,,single lens|2,,cavity|3,"mobile phones|2,endoscopy|3","=HYPERLINK(""https://patents.google.com/patent/US10524647B2/en"")",7,"DE102015002084B4,US10285578B2,EP3417763A1,US10837908B2,KR20190138548A,JP2021534414A,US20200330034A1,US11471389B2,EP3949827A1","WO1991015793A1,US6922583B1,US6571118B1,US6524237B1,US20040037554A1,US20060215013A1,US20080137363A1,US20120281218A1,US20080207996A1,US20070173718A1,US20100128221A1,US20100020320A1,US20110059016A1,US20130300919A1,US20110295541A1,US20110137126A1,US20120075619A1,US20100234684A1,US20130137944A1,US20120283516A1,US20140051923A1,US20130128223A1,US20140142390A1,US20140276111A1,US20150055137A1,US20160296112A1,US20160334610A1,US9733460B2,US20170236281A1,US20160045102A1"
13120,US9675246B2,Borescopic optical system for medical diagnostic instruments and medical diagnostic instruments having interlocking assembly features,Ervin Goldfain|Raymond A. Lia,Welch Allyn Inc,1,2016-03-17,2017-06-13,2020-02-03,Active,,eyepiece lens|15,,cavity|5,navigation|1,"=HYPERLINK(""https://patents.google.com/patent/US9675246B2/en"")",7,"US9913577B2,DE102012223691A1,US9675246B2,US9867602B2,US10420538B2,US10939899B2,US10881387B2,EP3302292A4,US11096627B2,US10722621B2,EP3654859A4,US10278572B1,CN107788940A,US11147441B2,US10799229B2,EP3755234A4,US11076075B2,CN110353627B,USD911521S1,USD904607S1,US10959609B1,US10966702B1,US20220133141A1","US3586424A,US3698387A,US3914032A,US3978850A,US4526449A,US5658235A,US20100081875A1,US7399275B2,US8197403B2,US8066634B2,WO2005020804A1,US7364297B2,WO2005044098A1,US20050110949A1,US8602971B2,US20080309876A1,US20100317924A1,US20130178707A1,US20120209074A1,US20120320340A1,US20140146288A1,US20130208241A1"
13125,WO2016112310A1,Portable wavefront aberrometer with open field alignment channel,Yaopeng Zhou,Smart Vision Labs,-229,2016-07-14,,2016-01-08,,,single lens|1,,"liquid crystal|1,contact lenses|1,contact lens|1","camera module|10,mobile phones|1,telescope|1,imaging device|1,surgery|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2016112310A1/en"")",7,"CN106491075A,CN107595291A,CN107661086A,CN107661085A,CN107951465A,WO2022036416A1,ITBS20130169A1,US9672400B2,WO2016112310A1,US9839352B2,US10406380B2,US10406352B2,US20180104506A1,US10321818B2,CN106343952B,WO2018213492A1,CN107260123B,US10890767B1,US20190133441A1,US10448828B2,JP6627071B2,US11412926B2,SG10201803290VA,US11197604B2,US11243068B1,US11096573B1,CN113905656A,US11156456B2,US11473898B2,WO2021133464A1,CN111044261B,JP7195627B2,FI129077B,US11150332B1,US11460293B2,EP3991634A1,CN113029198B",WO2015003062A1
13133,US10105051B2,System and method for a portable eye examination camera,Satish Chander Gupta,Spect Inc,1,2016-11-24,2018-10-23,2020-08-04,Active,,aspherical lens|1,,,digital camera|3,"=HYPERLINK(""https://patents.google.com/patent/US10105051B2/en"")",7,"US10595724B2,US10772500B2,US11483537B2,AR106930A1,US10932669B2,WO2018201008A1,EP3668370B1,US10413172B2,US10531794B1,CN109893085A,WO2020251033A1,GB2586289B,KR102201774B1","US5008865A,US5543816A,US20140055736A1,US20030208125A1,US7048379B2,US7499588B2,US7561191B2,US20070280677A1,US20080278686A1,US9154594B2,US20170160533A1,US20170126943A1,US9523845B2,US8743194B2,US9325884B2,US9357920B2,US20120287255A1,US8789695B2,US9398851B2,US20130028591A1,US20130083185A1,US20130128223A1,US20140285766A1,US20160296112A1,WO2015054672A1,US20160296111A1,US20160007008A1,US20170161892A1,US20160066783A1,US20170055831A1,WO2017180965A1"
13141,US10098529B2,Optical design of a light field otoscope,Liang Gao|Ivana To{Hacek Over (S)}Ić|Noah Bedard,Ricoh Co Ltd,1,2017-05-04,2018-10-16,2016-06-29,Active,,single lens|1,,,"depth of field|1,imaging device|1,light field camera|5,(DOF)|1,DOF|5","=HYPERLINK(""https://patents.google.com/patent/US10098529B2/en"")",7,"US20170127928A1,US20180084999A1,US20210231935A1,US10098529B2,US20170119237A1,US10296780B2,DE102017113273A1,US20210068646A1","US4664486A,US4704007A,US4969708A,JPH03145614A,US5632718A,US5633754A,US5919130A,US5999327A,US6142934A,US6110106A,JP2000126116A,US20050010084A1,JP2001157664A,US6483535B1,JP2002034916A,CN1531410A,US7058441B2,US20080064925A1,US20040147810A1,US20120065473A1,US8066634B2,JP2007500541A,US7399275B2,US8100826B2,US20100004513A1,US20050228231A1,US7544163B2,US7433042B1,US7901351B2,US20070211605A1,US20050283065A1,US20090292168A1,US7936392B2,US7399375B2,JP2007004471A,US20080259274A1,US7448753B1,US7723662B2,US20100079741A1,JP2009244429A,US7821720B2,CN101305899A,US8617061B2,US20110152621A1,US20130003078A1,US20120327426A1,US8107086B2,CN102105780A,US20130002426A1,US20130002824A1,US20120327427A1,CN102265124A,US20110026037A1,US7995214B2,US8143565B2,WO2012058641A2,US20130289353A1,WO2012066741A1,US20120182438A1,US20120226480A1,US8949078B2,US20140012141A1,US20120320340A1,US20130027516A1,JP2014530697A,US20150126810A1,US20130128223A1,US8944596B2,US8824779B1,WO2013138081A1,US20130237754A1,US9565993B2,WO2014021994A1,US20150238071A1,US20140192255A1,US20140316238A1,JP2014138858A,US20170127928A1,US20140206979A1,US20150005640A1,US20150005644A1,US20140350379A1,US20150092071A1,US20150117756A1,US20150116526A1,US9706116B2,US20150223669A1,US20150250381A1,US9392933B2,US9798131B2,US9797716B2,US20170105615A1,US20170119238A1"
13144,US11096627B2,Medical examination system enabling interchangeable instrument operating modes,David G. Perkins|Raymond A. Lia|Robert L. Vivenzio|John R. Strom|Ervin Goldfain|Steven R. Slawson|Michael T. Mcmahon,Welch Allyn Inc,1,2017-10-26,2021-08-24,2021-08-03,Active,,eyepiece lens|2,,,"autofocus|1,auto focus|1,imaging device|1,digital camera|4","=HYPERLINK(""https://patents.google.com/patent/US11096627B2/en"")",7,"US10028649B2,AR106930A1,GB201706497D0,US10842528B2,WO2019066507A1,GB2569325B,US11147441B2,US10678120B1,US10945673B2,GB2586570A,US11395714B2,USD926128S1,CN111887999B,US20220273262A1,KR20220143409A","US6155973A,US6065837A,US20040062545A1,US7354399B2,US7399275B2,US8197403B2,US20080154091A1,US20130300919A1,US20120262540A1,US20140051923A1,US20120320340A1,US20130063873A1,US8944596B2,US20140072189A1,US20150042873A1,US20150103317A1,US20150362828A1,US20160051142A1,US20160073875A1"
13153,WO2018213492A1,Stereoscopic mobile retinal imager,Sachin Kalarn|Ankur Sudhir Gupta,Spect Inc.,-99,2018-11-22,,2019-11-12,,,single lens|1,,"chamber|1,cavity|1,contact lenses|1","telephoto|5,depth information|2,imaging device|5,telephoto lens|5,AR|4,VR|4,PDA|1,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/WO2018213492A1/en"")",7,"WO2020123858A1,US10105051B2,WO2018213492A1,US10623660B1,US11326763B1,US11510750B2,US10949986B1","US7661101B2,US20070280677A1,US20130028591A1,US20160007008A1"
13160,US10441379B2,Multipurpose medical illuminator with magnification,Nizar Mullani,3gen Inc,1,2019-07-04,2019-10-15,2017-12-28,Active,,single lens|1,,oil|1,,"=HYPERLINK(""https://patents.google.com/patent/US10441379B2/en"")",7,EP3818926A1,"US2120365A,US2866375A,US3062087A,US2947212A,US3519339A,US3711182A,US4007979A,US4398541A,US4538889A,US4773097A,US4846184A,US5146923A,US4957368A,US4998818A,US5198875A,US5363854A,JPH04214523A,US6069565A,US5343536A,US5492118A,US5561563A,US6032071A,US5760407A,US5742392A,US5690417A,US6081612A,US6207136B1,US6118476A,US7400918B2,US6842635B1,US6587711B1,US6396532B1,US6384988B1,US6483247B2,US20030045799A1,US7986987B2,US7151956B2,US20030026110A1,US20040062056A1,US7027153B2,US7167244B2,US7167243B2,US20040201846A1,US7006223B2,US7220254B2,US7004599B2,US20110270200A1,US7874698B2,WO2007034525A2,US7621653B2,US20080015663A1,US7841751B2,US20080065176A1,US8496695B2,US20090093761A1,US8849380B2,US20140364745A1,US20110304705A1,US8498460B2,US8588605B2,US9642517B2,US9182343B2,US20140012137A1,US9427188B2,US20140243685A1,US20140267882A1,US9314149B2,US9458990B2,US9345430B2,US20150374277A1"
13161,WO2019143668A1,Physical assessment device,Raymond A. Lia|Steven R. Slawson|Robert L. Vivenzio|John R. Strom|Michael T. Mcmahon|David G. Perkins|Kenneth V. Coon|Paul Delucia|Richard H. Weitzel|Thaddeus J. Wawro|Scott A. Martin|Lei Guo|Alan S. Knieriem|David M. Babson,"Welch Allyn, Inc.",3,2019-07-25,,2019-01-16,,,"eyepiece lens|1,plano convex|1,aspheric lens|1",,"chamber|1,cavity|4",,"=HYPERLINK(""https://patents.google.com/patent/WO2019143668A1/en"")",7,"EP3932293A1,EP4079213A1","US20050043591A1,US20040186352A1,US20070219417A1,US20050027169A1,US7399275B2,US20090287192A1,WO2006131770A2,JP2007115594A,JP2012119541A,US20120320340A1,US20150126810A1,US20150223678A1"
13164,US11350025B2,Optical device and mobile terminal comprising same,Sungmin Woo|Byeongkil Kang|Jongpil Kim|Jeeho Hyun,Lg Electronics Inc,-8,2021-03-04,2022-05-31,2018-10-16,Active,,"plastic lens|2,glass lens|2,liquid lens|96",,liquid crystal|1,"auto focus|2,camera module|1,digital camera|1,(OIS)|1,OIS|1,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/US11350025B2/en"")",7,,"US7324287B1,KR100835108B1,US20090302197A1,KR20090018579A,US20090072037A1,US20100295987A1,US20090171620A1,US20090213321A1,US20150085173A1,US20100254021A1,US20160360121A1,US20120013760A1,US9910246B2,US20120140167A1,JP2012128029A,US20130128223A1,US20130306480A1,KR20140008699A,US20140191107A1,KR20140089852A,KR20140111062A,JP2014186227A,KR20160074658A,JP2015108712A,US9690160B2,US20150223669A1,KR20150100394A,KR20150113538A,US9128350B1,EP2996325A2,US20170094210A1,KR20170067634A,WO2017188798A1,KR20170139982A,EP3255491A1,KR101821189B1,US10268036B1,US20190279354A1"
13171,US10653311B1,Home OCT with automatic focus adjustment,Amit Pascal|Gidon Goren-Gratzyani,Notal Vision Ltd,35,2020-05-19,2020-05-19,2020-04-13,Active,,"focus lens|4,liquid lens|3",,,"telescope|6,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/US10653311B1/en"")",7,"CN112168132A,US11058299B2,USD950733S1,USD950732S1,USD953535S1,US11389061B2,USD959669S1,US11435177B2,US11464408B2","US5094521A,US5838424A,US6149275A,US6980363B1,US20030063386A1,US7270413B2,US20080259274A1,US8384908B2,US20090180074A1,US8348429B2,US20130235344A1,US20140125952A1,US20090268020A1,US8668336B2,US20140002792A1,US8534837B2,US8500725B2,US20130033593A1,US8398236B2,US9538916B2,US20140340642A1,US8842287B2,US20130162948A1,US20150305618A1,US20140009741A1,US9186057B2,US20150292860A1,US20140132924A1,US20170042422A1,US20150313467A1,US20160135681A1,US20140240674A1,US9420947B2,US20150294147A1,US20170172407A1,US20170071466A1,US9192295B1,US20160183788A1,WO2016004385A1,US20160026847A1,US20170215725A1,US20170251920A1,US20170224208A1,US20160143529A1,US9144379B1,US20170227350A1,US20190254514A1,US20190090735A1"
13173,US11395714B2,Medical illuminator with variable polarization,Nizar Mullani|Thorsten Trotzenberg|Gregory Paul Lozano-Buhl,3gen Inc,10,2021-05-13,2022-07-26,2022-06-27,Active,,"convex lens|1,single lens|1",polymer|2,chamber|2,,"=HYPERLINK(""https://patents.google.com/patent/US11395714B2/en"")",7,"USD977108S1,ES2924934A1","US1786420A,US1774331A,US2120365A,US2866375A,US3062087A,US2947212A,US3519339A,US3711182A,US4007979A,US4070096A,US4398541A,US4538889A,US4773097A,US4846184A,US5146923A,US4988158A,US4957368A,US4998818A,US5198875A,US5363854A,JPH04214523A,US5442489A,US5442488A,US6069565A,US5343536A,US5492118A,US5561563A,US6032071A,US5760407A,US5742392A,US5690417A,US5900996A,US6081612A,US6207136B1,US6158877A,US6118476A,US7400918B2,US6842635B1,US20080132794A1,US6587711B1,USD425313S,US6396532B1,US6384988B1,US20060122515A1,US6483247B2,US7986987B2,US20030045799A1,US7151956B2,US20030026110A1,EP1427474A2,US20040062056A1,US20040201846A1,US7027153B2,US7167244B2,US7167243B2,US7006223B2,US20040174525A1,US7220254B2,US7004599B2,US9055867B2,US20110270200A1,US7874698B2,WO2007034525A2,US7621653B2,US20080015663A1,US7841751B2,JP4667313B2,US20080065176A1,US8496695B2,US20090093761A1,US8677829B2,US20140364745A1,US8849380B2,US10130260B2,US20170126943A1,US20100026785A1,US20110304705A1,US8498460B2,US10156710B2,US8588605B2,US20130109977A1,US9642517B2,US9182343B2,US20150126981A1,US20140012137A1,US9427188B2,WO2014105649A1,US10617305B2,US20140243685A1,US20140267882A1,US9314149B2,US9458990B2,US9345430B2,WO2015035229A2,US9445713B2,US20150073227A1,US20160296112A1,US10278636B2,US10558035B2,US20150374277A1,US10368795B2,US10209500B2,US10201268B2,US20160282593A1,US20160290925A1,US10539463B2,US20160339218A1,US10502942B2,US10551248B2,US10667694B2,US20190343396A1,US20180140196A1,US10405752B2,US20170336619A1,US9928592B2,US20170303857A1,US20180368692A1,US10537248B2,US10932669B2,US20180279942A1,US10542928B2,US20180289269A1,US20180310872A1,US20200060608A1,WO2019074298A1,US20190343450A1,US20190133513A1,US20190201156A1,US10441379B2,US20210145251A1,WO2020000055A1,US20200100722A1,US20210265060A1,US20200367803A1,US20210059533A1"
13175,JP2021113910A,Variable focal length optical system,光司 久保|Koji Kubo|光司 久保|裕子 宍戸|Yuko Shishido|裕子 宍戸,Mitutoyo Corp,3,2021-08-05,,2021-01-20,Pending,,variable lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/JP2021113910A/en"")",7,WO2023023556A1,
