Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
3914,US10433949B2,Accommodating intraocular lenses,Terah Whiting Smiley|Daniel Hildebrand|Bryan Patrick Flaherty,Alcon Inc,-61,2017-02-23,2019-10-08,2016-11-07,Active,,single lens|1,,"chamber|37,oil|1,fluid pressure|3,fluid chamber|31",,"=HYPERLINK(""https://patents.google.com/patent/US10433949B2/en"")",2,"US10835373B2,US11166808B2,US10045844B2,US8048155B2,US9872763B2,US8328869B2,US8361145B2,EP2178463B1,US8968396B2,EP3263574B1,JP2013525028A,US9220590B2,WO2012006616A2,US9364318B2,US9486311B2,EP2976042A4,US10195020B2,US10195018B2,WO2015066502A1,WO2015066532A1,US10004596B2,CA3008944C,US10647831B2,US11141263B2,CN108778185B,CN109789012A,JP2019524364A,US10350056B2,EP3634308A4,CA3066081A1,BR112020008526A2,CN114375185A,NL2027301B1","US4304895A,US4111995A,US4253199A,US4251887A,US4254509A,US4435855A,US4373218A,US4409691A,US4490860A,US4423809A,US5776191A,US4435856A,US4494254A,US4512040A,US4466705A,US4528311A,US4604295A,US4615701A,US4720286A,US4575373A,US4784485A,US5235003A,US5506300A,US4731080A,US4585457A,US4620954A,US4787903A,US4731078A,US4764423A,US4685921A,US4693717A,US4685922A,US4848343A,US4950289A,US5145884A,US4731079A,US4813956A,US4842601A,US4790847A,US4919151A,US4913536A,US4888012A,US4816031A,US5035710A,US4836201A,US4963148A,US4932966A,US4994082A,US5145935A,US4892543A,US4902293A,US4946469A,SU1810052A1,US5061914A,US5015254A,US5224957A,US4995880A,US4995879A,FR2655841A1,US5078740A,US6197059B1,US20010001836A1,US5476514A,US5674282A,US5047051A,US5496366A,US20010016771A1,US5171266A,US5066301A,US5290892A,US5213579A,US5203788A,US5200430A,US5275624A,US5152789A,US5326347A,US5665822A,US5578081A,US5275623A,US20040015236A1,US6423094B1,US5201763A,US6692525B2,US5512609A,US5444106A,US5251993A,US5288293A,US6712848B1,JPH08501715A,US5443506A,US5444135A,US5391590A,US5676669A,US5593436A,US5567365A,US5405386A,WO1995002378A1,JPH0744938A,US6139576A,US5426166A,US5702441A,US5776192A,US5489302A,US5585049A,US5697973A,US6013101A,US6387126B1,US20030199977A1,US6638306B2,JPH08224295A,US5628795A,US5633504A,US5968095A,US5607472A,US6493151B2,US20040008419A1,US5693095A,WO1997006751A1,US6229641B1,US6322589B1,US5984962A,US5964802A,US5800533A,US6180687B1,US6348437B1,JPH09294754A,US6124980A,US5774273A,JPH10206609A,US5928282A,JPH1147168A,US20030183960A1,US5891931A,US6015842A,JPH1156998A,EP0898972A2,US5843188A,US20030042176A1,US6585768B2,CN1283974A,JPH11169391A,US6388043B1,US6160084A,US6589550B1,JPH11276509A,US6552860B1,JP2001502592A,JPH11332903A,US6517577B1,US6188526B1,US6102539A,US6225367B1,FR2784575A1,US6503276B2,US20020193876A1,US6601956B1,US20040066489A1,US6176878B1,US6117171A,US6450642B1,WO2000041650A1,US6645245B1,US6878320B1,US20030130732A1,US6488708B2,WO2000064655A1,US6190410B1,US20020161434A1,US6616692B1,US20030060881A1,US6406494B1,CN1367667A,US6195807B1,US20030050696A1,CN1378440A,US6528602B1,US6217612B1,US6299641B1,US6599317B1,US6645246B1,US6302911B1,CN1384727A,US20020095212A1,US6914247B2,US6342073B1,US20020055777A1,US20010039449A1,US20030004569A1,US7988292B2,US6749634B2,WO2001060286A1,US20010051826A1,JP2003524503A,US6551354B1,US20030109925A1,US6413262B2,US6749632B2,US6436092B1,US7001374B2,US6949093B1,US8162927B2,US20120226351A1,JP2003530978A,US6554859B1,US20040088050A1,WO2001089435A1,US6730123B1,WO2001097742A2,US20020046783A1,US6660035B1,US7060094B2,US6610350B2,US6592621B1,US20030003295A1,US20020072795A1,WO2002051338A1,US20060158611A1,US6464725B2,US20030078657A1,US20020116060A1,US20020111678A1,US20050165410A1,US20020116059A1,US6818158B2,US20020116057A1,US6884261B2,US20030078656A1,US20020107568A1,US7041134B2,US7452378B2,US6786934B2,US20020116058A1,US20020116061A1,US20030078658A1,US6899732B2,US6827738B2,US20060069433A1,US20020133228A1,US20020161435A1,US6638305B2,US20020177896A1,US20030018384A1,US6638304B2,US20040181279A1,US6443985B1,US6656223B2,US8992609B2,US20150202041A1,US6709108B2,US20030060878A1,US7776088B2,US20030050695A1,US6899850B2,US20030083744A1,JP2003144387A,US20030109926A1,US20050125000A1,US6743388B2,US20030158599A1,US7763069B2,US20040127984A1,US20030135272A1,US9456895B2,US8048155B2,US20090005865A1,US20100228344A1,US8425599B2,US6860601B2,US6935743B2,US20050090612A1,US20030171808A1,US20030236376A1,US7276619B2,US20030187505A1,US6969403B2,US6695881B2,US6926736B2,US20040006386A1,US20040001180A1,US20040006387A1,US7494505B2,US20050251253A1,WO2004010895A2,US6966649B2,US7278739B2,US20040039446A1,US20040054408A1,US20040059343A1,US20050113911A1,US20040082994A1,US20040082993A1,US20040111153A1,US20040085511A1,US20040085515A1,US20040169932A1,US7068439B2,WO2004046768A2,US6836374B2,US20040111151A1,US20040111152A1,US20060041307A1,US7074227B2,US20110282442A1,US20080015689A1,US20080046075A1,US7122053B2,US20070213817A1,US7261737B2,US7247168B2,US7637947B2,US20080046074A1,US9277987B2,US20160184091A1,US7217288B2,US8328869B2,US8361145B2,US20130268070A1,US7485144B2,US7438723B2,US20130103146A1,US8454688B2,US20100228346A1,US6616691B1,US20050021139A1,US20090149952A1,US20070100445A1,WO2004072689A2,US20040162612A1,US7264351B2,US8303656B2,US20130060331A1,US20040230203A1,JP2007518447A,WO2005018504A1,US7241312B2,US7144423B2,US7070276B2,US20090312836A1,JP2007513715A,US20060253196A1,US20050131535A1,US7311194B2,WO2005084588A1,US7453646B2,US20110118834A1,US20100039709A1,US7675686B2,US20080004699A1,US20160113761A1,US9005282B2,US20050264756A1,US7247689B2,WO2006004707A2,CN101039635A,US20070244561A1,US20160262875A1,US20110288638A1,WO2006047383A2,US20060100703A1,US20070260157A1,JP2008531069A,US20060116763A1,US20060134173A1,US20080033449A1,US20060184181A1,WO2006088440A1,US20060183041A1,US20060200167A1,US20080139769A1,US20080300680A1,US20060241752A1,US7354451B2,JP2006341094A,US20070004886A1,WO2007005692A1,WO2007005529A2,US20070005136A1,US20070021831A1,US20120179249A1,US20070027538A1,US20070050023A1,US20120078364A1,US20070156236A1,WO2007030095A1,CN101277659A,US8574239B2,US20070078515A1,US20070088433A1,US8241355B2,US20070118216A1,WO2007061688A2,US20080269887A1,US20070129801A1,US8523941B2,JP2008307394A,US7759408B2,US20070162112A1,US20140142587A1,US8377125B2,US20090076602A1,WO2007128423A1,US7416300B2,WO2007138564A1,US20080035243A1,US20080027537A1,US20100131058A1,US20090319040A1,US20080097460A1,US20180147051A1,US8613766B2,US20120253458A1,US20080179770A1,US20080188930A1,US20090264998A1,US20080306587A1,US8158712B2,US20100063588A1,US20100016963A1,US20080243247A1,US7753953B1,US20090248154A1,US7988290B2,US20090228101A1,US20100161049A1,US8314927B2,US20180132997A1,US20170079773A1,US8968396B2,US20150238310A1,US8956408B2,JP2009034451A,US7971997B2,EP2192934A1,US20090124773A1,EP2060243A1,US20090234449A1,US8480734B2,WO2009100322A2,US20100069522A1,US20090281620A1,US20090292293A1,US20110153015A1,WO2009154455A1,US20120245591A1,US7878655B2,US20100094412A1,US7988293B2,CN102271622A,US20100131061A1,US20110313522A1,US20120303119A1,US20100179653A1,US20160184092A1,US20130131794A1,US20130250239A1,US8447086B2,US20120221102A1,US20120078363A1,US8900298B2,US20150087743A1,US9034035B2,WO2011119334A1,US20130053954A1,US8632589B2,US20110313523A1,WO2012006186A2,US20150257874A1,US9044317B2,US8668734B2,US20130128368A1,US20120116506A1,US20120253459A1,US20140227437A1,US20120330415A1,CN202288610U,US20130184816A1,WO2013142323A1,US20130317607A1,US9622855B2,US20140121768A1,WO2014095611A1,US20160128827A1,US20160128826A1,US20140228949A1,US20140257478A1,US20140330375A1,US20160038278A1,US20160058553A1,WO2014152017A1,US20160008126A1,US20140336757A1,US9326846B2,US9329306B2,US20160106534A1,US20160157996A1,US20160184089A1,US20180256315A1,US20170258581A1"
3920,EP3685801A1,Intraocular accommodating lens,"Cary Reich|Eugene De Juan, Jr.|Yair Alster",Forsight Vision6 Inc,-79,2020-07-29,,2012-02-03,Pending,,adjustable lens|1,"polymer|3,squeezed|1","chamber|4,oil|1,fluid-filled|1,hydrogel|7",surgery|5,"=HYPERLINK(""https://patents.google.com/patent/EP3685801A1/en"")",2,"US10835373B2,US8968396B2,US8414646B2,US10299913B2,US10433949B2,CN102596097B,WO2011026068A2,EP3263574B1,JP2013525028A,US9220590B2,WO2012006616A2,CN103260551A,EP3685801A1,EP2688515B1,US9364318B2,US9750636B2,SG2013091087A,WO2014134302A1,US10195020B2,WO2015066502A1,WO2015066532A1,CN106572903B,US10004596B2,US10159562B2,US10945832B2,US11109957B2,US10299910B2,US10647831B2,GB2532073A,US20160296532A1,JP6023283B1,CN108778185B,CN109789012A,JP2019524364A,CN112135582A,US10898316B2,EP3946155A1,CN114375185A,NL2027301B1","EP0162573A2,WO1993003686A2,US6450642B1,US20030149480A1,US20070129798A1,US20050256571A1,US20090234449A1,US20090292355A1"
3925,CN106572903B,Adjustable intraocular lens,E·德胡安|C·赖克|H·S·吉福德|G·奥雷恩|M·克拉克|J·D·阿莱詹德罗,Forsight Labs Llc,-5167,2017-04-19,2019-10-25,2015-03-25,Active,,"flexible lens|1,transparent lens|2","polymer|7,elastic body|1,lens body|106","chamber|15,oil|4,contact lenses|1,contact lens|4",surgery|4,"=HYPERLINK(""https://patents.google.com/patent/CN106572903B/en"")",2,"US9220590B2,US9364318B2,US9486311B2,EP2976042A4,US10195018B2,CN106572903B,CA3008944C,US11141263B2,WO2017120475A1,US9931202B2,JP2019524364A,US20190269500A1,US10350056B2,EP3634308A4,CA3066081A1,US10912642B2,WO2019087055A1,US10898316B2,CN109602519A,CA3136130A1,NL2025750B1,RU203300U1","CN101795642A,CN103096837A,CN103025271A,WO2013016804A1"
3926,US9977216B2,Passive lens athermalization using liquid lens,David D. Bohn,Microsoft Technology Licensing Llc,20,2018-01-18,2018-05-22,2016-07-14,Active,,liquid lens|63,,chamber|2,"autofocus|1,depth camera|1,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US9977216B2/en"")",2,"KR20200061852A,EP3287947A1,KR102391893B1,US10802244B2","US6618208B1,US6188526B1,US20070201138A1,US20110007161A1,US7499223B2,EP1870742A1,US7755841B2,US20080277480A1,US8000022B2,US8649102B2,EP2396692A1,US8487228B2,US8305691B2,US20110013287A1,US20120081795A1,EP2439563A1,US8947784B2,US20150028195A1,WO2016087602A1"
3927,KR20180087079A,"Liquid lens, camera module and optical device/instrument including the same",엄성수|엄준필|이규태|현승한,Lg Innotek Co Ltd,20,2018-08-01,,2017-01-24,,,liquid lens|73,,cavity|48,"autofocus|2,auto focus|2,camera module|9,telescope|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/KR20180087079A/en"")",2,"WO2020149606A1,KR102156378B1,KR20180088237A",
3928,CN106950721B,A kind of glasses,王祺|王婷婷,Boe Technology Group Co Ltd,13,2017-07-14,2019-03-01,2017-05-23,Active,,convex lens|4,polymer|3,"oil|2,aqueous solution|3,cavity|5",,"=HYPERLINK(""https://patents.google.com/patent/CN106950721B/en"")",2,CN106950721B,"US6188526B1,CN1823293A,CN1938608A,CN1804666A,CN101793377A"
3929,CN108490631B,"Structured light projector, image acquisition structure, and electronic device",张学勇,Oppo,23,2018-09-04,2020-08-21,2018-03-12,Active,,"convex lens|5,plano-convex lens|2,plano convex|2,liquid lens|34",,"electrowetting|1,chamber|1,aqueous solution|1,cavity|22",,"=HYPERLINK(""https://patents.google.com/patent/CN108490631B/en"")",2,"TWI704389B,CN112526707A,US11280984B2",
3946,US9924111B2,Image compositing apparatus,Takuya Matsunaga,Olympus Corp,33,2017-05-18,2018-03-20,2015-11-18,Active,,focus lens|5,,,"auto focus|1,depth of field|3,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US9924111B2/en"")",2,"JP6833498B2,JP6722346B2,JP7051373B2,JP2019087923A","JP2001257932A,US20080259176A1,JP2008271240A,JP2009105621A,US20100199214A1,US20150181128A1"
3947,CN108088424A,Machine vision inspection system and the method for obtaining the image with extended depth-of-field,C.E.埃特曼|R.K.布里尔,Mitutoyo Corp,3,2018-05-29,2020-09-15,2016-11-23,Active,,focus lens|1,,,"autofocus|1,auto focus|1,depth of field|48,navigation|1,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/CN108088424A/en"")",2,"CN109254382A,CN109633885A,CN113008789A,KR102323136B1","US20030133036A1,JP2001257932A,CN100541257C,JP2013141192A,CN106060358A"
3948,US10107999B2,Scanning microscope,Shingo Tamano,Olympus Corp,30,2017-03-02,2018-10-23,2015-08-26,Active,,varifocal lens|95,,,microscopes|7,"=HYPERLINK(""https://patents.google.com/patent/US10107999B2/en"")",2,"CN109324411A,US11079583B2,KR101817000B1,WO2018089839A1,CN110198794B,CN110082898A,CN110780437A,WO2021127733A1","US5790710A,JP2001257932A,JP2004029685A,JP2004317704A,US7002737B1,US7130117B2,US8702770B2,US8184367B2,US8553324B2,US8711473B2,US8184365B2,US20110028951A1,US20120002164A1,US20140008549A1"
3951,WO2019002523A1,A module with a plurality of cameras for integration in a mobile device,Nicolas Tallaron|Manu Hakola|Pierre Craen,Polight ASA,242,2019-01-03,,2017-06-30,,,"focus lens|2,deformable lens|27,flexible lens|4,focal lens|2","polymer|13,transparent layer|15,curved substrate|2,aspheric shape|2,thin, flexible glass surface|2,flexible glass surface|3,effective focal length|48,piezoelectric actuators|1,lens body|63,EFL|16,(EFL)|1","oil|3,fixed focus lens|2,voice coil motor|3,VCM |1","auto focus|2,camera module|9,depth of field|1,folding mirror|32,selfies|1,video conferencing|1,telephoto|5,wide-angle image|2,digital zoom|1,time of flight|2,mobile phones|2,telephoto lens|1,(OIS)|3,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/WO2019002523A1/en"")",2,"EP3842848A1,EP3816694A3,CN109803071B","CN101688976A,WO2014147060A1,WO2015001440A1,WO2015058157A1"
3958,CN108780498A,Lens module and iris recognition camera machine module including it and iris recognition camera machine system and including its terminal,郑裕暻|金玟|李尚勋,Lg Innotek Co Ltd,56,2018-11-09,,2017-01-05,Pending,,"liquid lens|7,variable lens|24",piezoelectric element|6,cavity|6,,"=HYPERLINK(""https://patents.google.com/patent/CN108780498A/en"")",2,CN113287049A,"KR20050022461A,US20060098097A1,CN101030013A,KR20080051905A,CN101681021A,KR20090130696A,CN101770573A,CN102855471A,CN204791066U"
3960,KR20180099148A,Camera module and optical device including the same,이상훈,Lg Innotek Co Ltd,26,2018-09-05,,2017-02-28,,,liquid lens|77,effective focal length|6,"electrowetting|2,oil|3,cavity|13","autofocus|2,auto focus|2,camera module|25,digital camera|1,(OIS)|1,OIS|13","=HYPERLINK(""https://patents.google.com/patent/KR20180099148A/en"")",2,"WO2020145637A1,CN113287049A",
3970,JP2018530003A,Lens with adjustable focal length,アレクサンドレ ラーマグナック|アレクサンドレ ラーマグナック|マティアス ウォルサー|マティアス ウォルサー|マヌエル アシュヴァンデン|マヌエル アシュヴァンデン|マルセル ステル|マルセル ステル|ダヴィド ニーデラー|ダヴィド ニーデラー|アンヤ ストッベ−クレーメルス|アンヤ ストッベ−クレーメルス|ステファン スモルカ|ステファン スモルカ|ロマン パシェイダー|ロマン パシェイダー|ヨヘン ヘッツェル|ヨヘン ヘッツェル,Optotune Ag.,-41707852,2018-10-11,,2016-10-10,Pending,,refractive lens|1,"polymer|6,piezo elements|5","electrowetting|1,chamber|20,oil|1,lens chamber|3,contact lenses|4,hydrogel|4,contact lens|38","mobile phones|1,microscopes|2,telescope|2,webcams|1","=HYPERLINK(""https://patents.google.com/patent/JP2018530003A/en"")",2,"WO2020178964A1,US10222632B2,US10281743B2,US10394057B2,US10386655B2,US11251005B2,WO2019079368A1,EP3729187A2,US20190282094A1,KR102123163B1,US10871660B2,CN109633910B,KR102184006B1,CN109856815A,US20210094251A1,EP3797982A1,GB2601099A,GB2588464B,GB2588465A,GB2588466A,CN110780462A,CN111239864A,DE102020113832A1,CN112014979B,CN112068308B,CN113464895B","JP2006523130A,JP2012068638A,JP2013541049A,WO2012061411A1,JP2012128029A,WO2016019359A1"
3971,KR20180093566A,"Liquid lens, camera module and optical device/instrument including the same",박승룡,Lg Innotek Co Ltd,20,2018-08-22,,2017-02-14,,,liquid lens|69,,cavity|22,"autofocus|2,auto focus|2,camera module|13,telescope|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/KR20180093566A/en"")",2,"WO2020242039A1,WO2020242153A1,WO2020242148A1",
3972,CN106896432B,A kind of Bionic flexible camera lens of autozoom and its application,李铁风|刘邦远|王景珂|杨栩旭,Zhejiang University Zju,-47,2017-06-27,2019-02-19,2017-03-23,Active,,flexible lens|3,,"chamber|1,voice coil motor|3,cavity|29,hydrogel|1",,"=HYPERLINK(""https://patents.google.com/patent/CN106896432B/en"")",2,"CN108873377A,CN109031668B,CN109239909B,CN110336950B,CN111965815A,CN112014911B,CN112068308B,CN112405517A,CN112925052A","CN1938608A,CN102947730A,CN102162914A,CN103809225A,CN206833022U"
3975,US10908325B1,Liquid lens for varifocal display,Youngshik Yoon,Facebook Technologies Llc,-104,2021-02-02,2021-02-02,2018-01-19,Active,,"aspheric lens|1,fresnel lens|5,liquid lens|50",polymer|1,"voice coil motor|1,liquid crystal|7,sunglasses|1","video cameras|1,imaging device|15,AR|7,VR|8","=HYPERLINK(""https://patents.google.com/patent/US10908325B1/en"")",2,,"US3641354A,US5613022A,US5794023A,US5774273A,US6445509B1,US6856461B2,US8605361B2,US7920330B2,US8542445B2,US8755124B2,US20130176608A1,US9588341B2,US9292973B2,US20160189432A1,US9304319B2,US9323325B2,US20160004102A1,US9310532B2,US20150212326A1"
3977,US11114952B1,Phase-change composites for electroactive devices,Thomas Wallin|Austin Lane|Christopher Yuan Ting Liao|Jack Lindsay|Tanya Malhotra|Andrew John Ouderkirk|Katherine Marie Smyth|Yigit Mengue,Facebook Technologies Llc,94,2021-09-07,2021-09-07,2018-11-21,Active,,"adjustable lens|11,adjustable-focus lens|16,focus lens|2,plano-convex lens|1,plano-concave|1,plano convex|1,liquid lens|1",polymer|262,"oil|2,liquid crystal|1,fluid-filled|1","surgery|1,HMD|2,AR|3,VR|2","=HYPERLINK(""https://patents.google.com/patent/US11114952B1/en"")",2,,"US20050268744A1,US20130114148A1,US20160170097A1,US20180316995A1,US20180126381A1"
3978,CN110780462A,Intelligent glasses with eye protection function,李伊凡|金尚忠|林学利|张学成|谭航彬|张飞,China Dose University,13,2020-02-11,,2019-11-04,Pending,,"focusing lens|29,focus lens|1",,"flexible membrane|21,liquid crystal|1",,"=HYPERLINK(""https://patents.google.com/patent/CN110780462A/en"")",2,,"CN101999087A,US20130114148A1,CN105589196A,CN108292050A,CN108594467A,CN110262074A"
3979,CN112925052A,Focal length adjustable lens based on dielectric elastomer driver and preparation method thereof,江亮|王玉浩|周彦粉|刘占旭|周邦泽|李晨晨|周奉磊|陈韶娟,Qingdao University,126,2021-06-08,,2021-01-29,Pending,,"adjustable lens|17,liquid lens|1,tunable lens|5","polymer|2,elastic body|2,lens body|22","electrowetting|1,cavity|34","depth of field|3,digital camera|2","=HYPERLINK(""https://patents.google.com/patent/CN112925052A/en"")",2,,"CN101238395A,US20080112059A1,US20090021823A1,CN102947730A,WO2016133278A1,CN106896432A,CN109810514A,CN111948777A,CN112014911A"
3983,TW202103517A,Drive schemes for transparent tunable optical elements,凱薩琳 瑪莉 史密斯|史賓賽 威爾斯|安德魯 約翰 歐德柯克|羅賓 夏爾瑪,"American Business Pholy Bok Technology Co., Ltd.",89,2021-01-16,,2019-06-04,,,"adjustable lens|3,focus lens|3,convex lens|4,liquid lens|16,tunable lens|2","polymer|16,transparent layer|1,polymer film|1,piezoelectric actuators|1","chamber|1,liquid crystal|1,fluid chamber|1","head mounted display|1,depth camera|1,surgery|2,HMD|1","=HYPERLINK(""https://patents.google.com/patent/TW202103517A/en"")",2,US11175521B2,
3987,CN111352230A,Liquid lens and optical system,董富伟,Oppo,22,2020-06-30,2022-04-19,2020-04-07,Active,,"plastic lens|1,glass lens|1,liquid lens|39",,"electrowetting|9,cavity|14",telescope|1,"=HYPERLINK(""https://patents.google.com/patent/CN111352230A/en"")",2,,"US20080247051A1,US20060151754A1,TW200720706A,US20070127102A1,JP2008058841A,TW200918952A,CN101726847A,CN110320671A"
3992,EP3047883A1,Compressible eyecup assemblies in a virtual reality headset,Matt Lee Thomas,Facebook Technologies Llc,-28,2016-07-27,2017-09-13,2015-04-06,Active,,"convex lens|1,fresnel lens|1",,liquid crystal|1,"video cameras|1,imaging device|17,VR|136","=HYPERLINK(""https://patents.google.com/patent/EP3047883A1/en"")",2,"CN106686365A,US11340461B2,US11393251B2","WO1995010061A1,JP2005284066A,JP2009251420A,JP2012074952A"
3993,US9472025B2,Compressible eyecup assemblies in a virtual reality headset,Matt Lee Thomas,Facebook Technologies Llc,-28,2016-07-21,2016-10-18,2015-01-21,Active,,"convex lens|1,fresnel lens|1",,liquid crystal|1,"video cameras|1,imaging device|17,VR|118","=HYPERLINK(""https://patents.google.com/patent/US9472025B2/en"")",2,"WO2019032611A1,US20190302836A1,US10522110B1,US10598942B1,US20210373592A1,WO2017127494A1,FR3058803B1,US10303211B2,US10895751B1,WO2019026748A1,US10976551B2,US10591736B1,JP6793372B2,US10317680B1,US11054622B1,US10497320B1,US11022784B1,CN112180596A,US11204504B1,US10991343B2","US4303324A,WO1995010061A1,US5815126A,US6421031B1,US5774096A,US5986816A,US7576919B2,JP2005284066A,US7786424B2,US20110241976A1,JP2009251420A,JP2012074952A,US20140266990A1,US8705177B1,US20150198807A1,US20140168799A1,US20150103306A1,US9158090B2,US20150235426A1,US20150253574A1,US20160011424A1,US20160011425A1,US20160011423A1,US20160011422A1"
3994,JP2018194856A,Variable focus electroactive ophthalmic device,ピュー・ランドール・ビー|B Pugh Randall|リオール・ジェームズ|Riall James|オッツ・ダニエル・ビー|B Otts Daniel|フリッチュ・フレデリック・エイ|A Flitsch Frederick|トナー・アダム|Toner Adam,Johnson And Johnson Vision Care Inc,-6768,2018-12-06,,2012-06-29,Pending,,"diffractive lens|1,variable lens|1","polymer|14,lens body|2","electrowetting|24,oil|22,cavity|60,contact lenses|4,hydrogel|9,contact lens|3",,"=HYPERLINK(""https://patents.google.com/patent/JP2018194856A/en"")",2,"US9389342B2,EP2952850A1,US10232531B1,EP3174501A4,US9907498B2,CN105551358B,US10292810B1,US11099407B2,US10078231B2,US10254565B2,US10966817B2,US20180169905A1,CN106802529B,US10345621B2,US10509238B2,US10905545B2,US20190069989A1,US11304796B2,GB2588466A,GB201918081D0","JP2007526517A,JP2007531042A,JP2007531038A,JP2009251420A"
3995,CN110286428A,A kind of liquid lens based on PDMS film,宋潮龙|杨宇轩,China University Of Geosciences,24,2019-09-27,,2019-06-11,Pending,,"convex lens|1,plano-convex lens|2,plano-concave|2,plano convex|2,liquid lens|15",,chamber|7,medical treatment|1,"=HYPERLINK(""https://patents.google.com/patent/CN110286428A/en"")",2,,"JP2009251420A,JP2011248148A,WO2013190454A2,CN109031483A"
4017,JP2016508623A,Optical structure provided with bridging member and method for manufacturing the same,ウィッパーマン，フランク|レイマン，アンドレアス|ランゲ，ニコラス|ブレウア，アンドレアス,Frown Hoofer -gezel Shaft Tool Feldelung Del Angevanten Folshungung Angetragenel Ferrine,60,2016-03-22,2018-01-31,2014-05-23,Active,,"convex lens|2,plano-convex lens|3,biconvex lens|2,plano-concave|1,plano convex|3,liquid lens|1,polymer lens|1",polymer|12,voice coil motor|1,"autofocus|7,auto focus|3,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/JP2016508623A/en"")",2,"DE102015215833A1,WO2018235209A1","JP2002162663A,JP2003114309A,JP2007517488A,JP2006209136A,JP2010210968A"
4018,JP2016522447A,Optical structure provided with bridging member and method for manufacturing the same,ウィッパーマン，フランク|レイマン，アンドレアス|ブレウア，アンドレアス,Frown Hoofer -gezel Shaft Tool Feldelung Del Angevanten Folshungung Angetragenel Ferrine,60,2016-07-28,,2014-05-12,Pending,,"convex lens|2,plano-convex lens|3,biconvex lens|2,plano-concave|1,plano convex|3,liquid lens|1,polymer lens|1",polymer|12,voice coil motor|1,"autofocus|7,auto focus|3,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/JP2016522447A/en"")",2,"KR20180042340A,KR20180042342A,KR20180042338A,JP2016065964A,DE102015215845B4,DE102016200287A1,EP3244246B1","US4861137A,JPH01297610A,JP2002051268A,US20020060863A1,JP2002162663A,US20040047274A1,JP2004088713A,US20070146908A1,US20080278833A1,JP2009169025A,US20100232043A1,JP2010210968A,JP2011109853A,US20110149143A1,JP2011128355A,JP2011191489A,JP2012018319A"
4019,JP2016201425A,Imaging apparatus and camera,長谷川　真|Makoto Hasegawa|真 長谷川,Canon Inc,10,2016-12-01,2018-05-16,2015-04-08,Active,,single lens|2,piezoelectric element|9,,"imaging device|41,digital camera|4","=HYPERLINK(""https://patents.google.com/patent/JP2016201425A/en"")",2,"JP2020507218A,US10660511B2,KR20200086482A","JPS6044000A,JPH06328685A,JPH10108078A,JPH11339381A,JP2000269563A,JP2001156278A,JP2002218771A,JP2003262674A,JP2003295164A,JP2004349545A,JP2005278133A,JP2008504771A,JP2006291167A,JP2007073553A,JP2007208775A,JP2007266380A,JP2008036848A,WO2009110575A1,JP2010169800A,JP2010210968A,JP2011134792A,JP2011176793A,JP2011237176A,JP2014116380A,JP2014182108A"
4024,DE102015215833A1,Multi-aperture imaging device with optical substrate,Frank Wippermann|Andreas Brückner|Andreas Bräuer|Alexander Oberdörster,Fraunhofer Society For The Demand Of Applied Research Ev,75,2017-02-23,,2015-08-19,Pending,all in focus|1,molded lens|1,polymer|11,,"autofocus|4,auto focus|4,depth of field|1,depth information|1,imaging device|21","=HYPERLINK(""https://patents.google.com/patent/DE102015215833A1/en"")",2,"DE102017216172A1,DE102018222830A1,EP3687155A1,DE102015215833A1,DE102016200287A1,US10295817B2,TWI638221B,DE102017204035B3,DE102017206429A1,DE102017208709B3,DE102017211586A1,CN108965678A,DE102018222861A1","DE3026170A1,US20020097476A1,JP2004085873A,US8385013B2,DE102013209829A1"
4025,WO2017171862A1,Piezo actuators for optical beam steering applications,Aleksandar Aleksov|Feras Eid|Sasha N. Oster|Shawna M. Liff|Johanna M. Swan|Thomas L. Sounart|Baris Bicen|Valluri Rao,Intel Corporation,-93,2017-10-05,,2016-04-01,,,single lens|3,"polymer|1,piezoelectric actuators|1","cavity|17,sunglass |1",,"=HYPERLINK(""https://patents.google.com/patent/WO2017171862A1/en"")",2,"WO2019195708A1,DE112016006668T5","JP2003315650A,US20060152830A1,JP2007248225A,US20090161197A1,WO2011121584A1"
4032,CN105911850A,Watch provided with magnifier,M·萨加多伊布鲁,Swatch Group Research And Development Sa,20,2016-08-31,2018-07-27,2015-02-24,Active,,liquid lens|34,,fluid pressure|1,,"=HYPERLINK(""https://patents.google.com/patent/CN105911850A/en"")",2,"CN107479360A,CN107894701A,NO313805B1,CH712261B1,CH713623A1,EP3785053A1,CN112859569A","CH368756A,JPS62265586A,JPH0588004A,CN2150571Y,CN1050678C,US20060062090A1,CN1760773A,EP2295498A1,JP2011141438A"
