Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
387,CN114077028A,Vertical zoom module and corresponding shooting method,戎琦|袁栋立|徐童伟|陈钧|黄乾友,Sunny Optical,1300,2022-02-22,,2020-08-21,Pending,"polight|1,T Lens|3,Polight |1,(T-lenses)|1,T-LENS|2,T-lens|27","adjustable-focus lens|7,focusing lens|10,focus lens|9,molded lens|2,liquid lens|13,polymer lens|1,varifocal lens|1,variable focus lens|2,polymer variable focus lens|1","polymer|10,effective focal length|3,EFL|2,LDS|2",voice coil motor|1,"camera module|10,depth of field|1,telephoto|7,mobile phones|1,medical treatment|1,scientific research|1,microscopes|1,mobile phone cameras|1,video cameras|1,telephoto lens|3,OIS|7","=HYPERLINK(""https://patents.google.com/patent/CN114077028A/en"")",0,,
388,CN114125244A,"Camera module, implementation method and mobile device",魏金平|林喆|顾来兵|鲁旭升|陈桂鸿,Citaq,801,2022-03-01,,2021-12-03,Pending,"tlens|4,TLENS|4,T-LENS|22","convex lens|5,tlens lens|4,t-lens lens|4",,VCM |5,"camera module|58,depth of field|26,depth information|8","=HYPERLINK(""https://patents.google.com/patent/CN114125244A/en"")",0,,
392,US11265455B1,Method of differentiating between focus drift and a change in distance to target for variable focus lens,Harry E. Kuchenbrod,Zebra Technologies Corp,130,2022-03-01,2022-03-01,2021-06-30,Active,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|9,auto focus|11,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US11265455B1/en"")",0,,"US20040118926A1,US20070119941A1,US20110101101A1,US20080031610A1,US7643745B2,US20080277477A1,US20110290886A1,US20140226003A1,US20140166758A1,US20170357035A1,US9418284B1,US9679175B2,US20180137318A1,US10146975B2,US20200045237A1,US10534942B1,US20210112203A1,US10986279B1"
393,CN113810580A,Periscopic camera module capable of shooting at micro distance and electronic equipment,方兆生,Dongguan Huabei Electronic Technology Co Ltd,363,2021-12-17,,2021-09-16,Pending,tlens|28,focusing lens|2,piezoelectric film|7,voice coil motor|7,camera module|30,"=HYPERLINK(""https://patents.google.com/patent/CN113810580A/en"")",0,,
395,CN212413260U,Lens module and mobile terminal with same,简坤胜,Ofilm Group Co Ltd,111,2021-01-26,2021-01-26,2020-05-21,Active,,"auto-focus lens|9,focus lens|4,autofocus lens|3,single lens|4",,,"autofocus|4,auto focus|13,telephoto|15,telephoto lens|15","=HYPERLINK(""https://patents.google.com/patent/CN212413260U/en"")",0,,
399,CN214675333U,"Color acquisition assembly, camera module and electronic equipment",黄婉千|邓轶超|吴晴,Oneplus Technology Shenzhen Co Ltd,128,2021-11-09,2021-11-09,2021-04-20,Active,,"deformable lens|1,convex lens|7,fresnel lens|2,variable lens|86","polymer|3,piezoelectric film|24",,"camera module|11,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN214675333U/en"")",0,,
404,CN214675347U,Automatic focusing camera module,白书磊|顾华|周芹,Kingwei Optical Suzhou.,150,2021-11-09,2021-11-09,2021-05-06,Active,"tlens|1,TLENS|1",focusing lens|73,,"chamber|11,oil|1,voice coil motor|4,cavity|29,VCM |1","auto focus|3,camera module|14","=HYPERLINK(""https://patents.google.com/patent/CN214675347U/en"")",0,,
405,US2021267443A1,Medical Imaging Device With Multiple Imaging Modes,Harald Baumann|Christin Baumann,Karl Storz Imaging Inc,101,2021-09-02,,2020-03-02,Pending,,"focusing lens|5,focus lens|4,deformable lens|46,plano-convex lens|1,biconvex lens|1,plano convex|1,variable lens|1,variable focus lens|4",polymer|1,"cavity|5,liquid crystal|2","autofocus|5,auto focus|5,camera module|1,mobile phones|1,microscopes|1,imaging device|29,endoscopy|2","=HYPERLINK(""https://patents.google.com/patent/US2021267443A1/en"")",0,,
410,CN218956896U,Optical imaging lens,丁仁|柯再霖|王泽光|朱佳栋|丁先翠|黄林|戴付建|赵烈烽,Zhejiang Sunny Optics Co Ltd,180,2023-05-02,2023-05-02,2022-11-29,Active,,"auto-focus lens|4,focusing lens|9,autofocus lens|3,aspherical lens|3,aspheric lens|1","effective focal length|52,piezoelectric actuator|2",voice coil motor|2,"autofocus|5,auto focus|9,mobile phones|4,imaging device|4,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/CN218956896U/en"")",0,,
413,US2023114364A1,Aiming patterns for auto-focus rolling shutter camera with dual imaging fov and associated systems,Vladimir Gurevich|Carl D. Wittenberg|David Tsi Shi|Chinh Tan,Zebra Technologies Corp,111,2023-04-13,,2022-09-26,Pending,T-lens|1,"focusing lens|1,deformable lens|1,shift lens|1,liquid lens|1",,voice coil motor|1,"autofocus|7,auto focus|7,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US2023114364A1/en"")",0,,"US20090057413A1,US20100155481A1,US20140312121A1,US20150144699A1,US20170300728A1,US20220224823A1"
416,CN115150553A,"Focusing method and device, electronic equipment and storage medium",于盼,Oppo,295,2022-10-04,,2022-06-27,Pending,"tlens|1,TLens|1","adjustable lens|86,tunable lens|3","polymer|1,effective focal length|1",,mobile phones|2,"=HYPERLINK(""https://patents.google.com/patent/CN115150553A/en"")",0,,
420,CN113741007A,"Optical system, lens module and electronic equipment",邹金华|李明,Jiangxi Jingchao Optical Co Ltd,158,2021-12-03,,2021-08-24,Pending,,focusing lens|1,"polymer|3,effective focal length|40,piezoelectric film|101,EFL|23",,"auto focus|1,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/CN113741007A/en"")",0,,"TW201109717A,JP2012022263A,CN102340624A,CN113287049A,CN213957731U,CN113296242A"
426,CN216217155U,Zoom camera device,陈泽清|张昊|张伟|黄元良,Shengtai Photoelectric Technology Co Ltd,239,2022-04-05,2022-04-05,2021-10-28,Active,"tlens|1,TLens|1,T Lens|1",liquid lens|1,,"cavity|3,liquid crystal|32,VCM |1,SMA|1",camera module|4,"=HYPERLINK(""https://patents.google.com/patent/CN216217155U/en"")",0,,
427,CN216210232U,TLENS lens structure,付磊磊|毛辰杰|齐禹|陈奇|戴付建|赵烈烽,Sunny Optical,1041,2022-04-05,2022-04-05,2021-10-26,Active,"tlens|102,TLENS|91,Tlens module|11",tlens lens|34,"laser direct structuring|4,LDS|5",,,"=HYPERLINK(""https://patents.google.com/patent/CN216210232U/en"")",0,,
430,CN216531501U,Automatic focusing camera module and terminal,杨生武,Truly Opto-electronics Ltd,953,2022-05-13,2022-05-13,2021-12-17,Active,"tlens|49,TLens|49,T Lens|46",adjustable lens|1,"polymer|5,piezoelectric film|2,laser direct structuring|2,LDS|4",,"auto focus|2,camera module|24","=HYPERLINK(""https://patents.google.com/patent/CN216531501U/en"")",0,,
435,US11231528B2,Lens assembly for optical image stabilization and focus adjustment,Pierre Craen|Vladimir Kartashov|Janne Tapani Kilpinen|Nicolas Tallaron|Lars Henriksen,Polight ASA,193,2021-05-13,2022-01-25,2018-06-28,Active,polight|1,"adjustable lens|1,deformable lens|1,flexible lens|2,refractive lens|1,transparent lens|3,non-fluid lens|6,tunable lens|1","polymer|13,lens body|87","oil|2,cavity|1","autofocus|1,auto focus|4,mobile phones|2,telescope|7,(OIS)|1,OIS|10,AR|1","=HYPERLINK(""https://patents.google.com/patent/US11231528B2/en"")",0,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1","WO2008035983A1,US20110149409A1,EP2122406A1,WO2008100153A1,WO2008100154A1,CN101688976A,US20110158617A1,US20100182703A1,WO2009010559A1,US8072689B2,JP2009271095A,US20100128357A1,US20100208194A1,US8282004B2,US20100276492A1,EP2239600A1,CN105005103A,US8422142B2,US20120069450A1,US20120092775A1,US20120105971A1,US9405045B2,CN105723251A,US20200355854A1,WO2015091836A1,US20170045649A1,US20180239063A1,US20160131894A1,US9581809B2,US10222514B2,US20160014339A1"
442,CN113866932A,"Bracket assembly, camera module, assembling method of camera module and electronic equipment",李巍|吴军|周楠,Jiangxi Jingchao Optical Co Ltd,190,2021-12-31,,2021-09-24,Pending,T-lens|1,"adjustable lens|109,tunable lens|22",,,"camera module|104,miniaturized design|2","=HYPERLINK(""https://patents.google.com/patent/CN113866932A/en"")",0,,
450,CN113114899A,Imaging device and electronic apparatus,杨卓坚|杨泽,Vivo Mobile Communication Co Ltd,160,2021-07-13,2022-02-25,2021-04-15,Active,T-lens|1,adjustable lens|6,t-lens module|2,,imaging device|4,"=HYPERLINK(""https://patents.google.com/patent/CN113114899A/en"")",0,,"US20140092265A1,JP2018077395A,US20210006693A1,CN110650281A,CN211266979U,CN111510598A,CN112637466A"
463,EP3791226A1,Variable attenuation of an illumination source,Joshua Owen Miller,Microsoft Technology Licensing Llc,368,2021-03-17,,2019-04-27,Pending,"polight|1,TLens®|1,poLight|1","convex lens|1,plano-concave|1,liquid lens|1,tunable lc lens|1,tunable lens|102","polymer|3,polymer cushion|2,translucent glass support|1,piezo elements|5,spherically deform|1,thin glass membrane|1","liquid crystals|5,ring electrodes|2,electrical modulation|1,floating electrodes|6,edge conductors|1,electrowetting|2,chamber|6,oil|1,aqueous solution|2,lens chamber|1,flexible membrane|2,liquid crystal|3,LC|10","mobile phones|1,automobiles|1,HMD|31,PDA|1","=HYPERLINK(""https://patents.google.com/patent/EP3791226A1/en"")",0,"CN107861247B,US10983349B2",
479,CN112987449A,Optical lens module and electronic equipment,宋博,Vivo Mobile Communication Co Ltd,115,2021-06-18,,2021-03-30,Pending,,"focus lens|1,convex lens|1,aspheric lens|2","polymer|19,piezoelectric film|18","fixed focus lens|1,liquid crystal|1","telephoto|16,telephoto lens|14,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN112987449A/en"")",0,,"KR20100113863A,CN211127936U,CN111432104A,CN111856711A,CN112073615A"
481,US2020371360A1,Variable focus assemblies,Timothy Mark Dalrymple|David Tinch|Michael Anthony Klug|Clinton Carlisle|Jason Donald Mareno|Arno Leon Konings|Christopher Peter Couste|Charles Robert Schabacker|Bach Nguyen,Magic Leap Inc,115,2020-11-26,,2020-05-22,Pending,,"focus lens|59,flexible lens|50,liquid lens|26,variable lens|1,variable focus lens|59","polymer|1,piezoelectric actuators|6,squeezed|2","chamber|11,flexible membrane|2,fluid chamber|1,SMA|27","AR|6,VR|5","=HYPERLINK(""https://patents.google.com/patent/US2020371360A1/en"")",0,"US11030926B2,US11106034B2",
483,US2019346679A1,Variable Attenuation of an Illumination Source,Joshua Owen Miller,Microsoft Technology Licensing Llc,368,2019-11-14,2021-09-28,2018-05-16,Active,"polight|1,TLens®|1,poLight|1","convex lens|1,plano-concave|1,liquid lens|1,tunable lc lens|1,tunable lens|102","polymer|3,polymer cushion|2,translucent glass support|1,piezo elements|5,spherically deform|1,thin glass membrane|1","liquid crystals|5,ring electrodes|2,electrical modulation|1,floating electrodes|6,edge conductors|1,electrowetting|2,chamber|6,oil|1,aqueous solution|2,lens chamber|1,flexible membrane|2,liquid crystal|3,LC|10","mobile phones|1,automobiles|1,HMD|31,PDA|1","=HYPERLINK(""https://patents.google.com/patent/US2019346679A1/en"")",0,"US10983349B2,US11308695B2",
494,WO2020114364A1,Camera module and terminal,徐爱新|黄捷|徐炼|孟伟|黄庆跃,"Kunshan Hill Tioma Electronic Technology Co., Ltd.",113,2020-06-11,,2018-12-06,,,"adjustable lens|24,convex lens|2","polymer|2,piezoelectric film|6,lens body|19,LDS|1","voice coil motor|2,cavity|2","autofocus|1,camera module|39,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2020114364A1/en"")",0,"CN109451225A,CN110620865A,CN114070966A","CN102025899A,WO2017119757A1,CN207560174U,CN207924338U,CN207926733U,CN108769325A,CN109451225A"
515,WO2021072668A1,"Optical system, camera module and terminal device",蔡雄宇|许哲源|黎康熙|谈智伟,Ofilm Group Co Ltd,350,2021-04-22,,2019-10-16,,"tlens|4,TLENS|4","plastic lens|4,glass lens|1","temperature resistance|1,effective focal length|7",voice coil motor|1,"camera module|37,telephoto|9,miniaturized design|4,mobile phone cameras|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2021072668A1/en"")",0,,"US20070229983A1,US20160313538A1,CN106526791A,CN107797241A,CN107797247A,CN108627955A"
550,WO2020247171A1,Drive schemes for transparent tunable optical elements,Katherine Marie Smyth|Spencer Allan Wells|Robin Sharma|Andrew John Ouderkirk,Facebook Technologies Llc,115,2020-12-10,,2019-06-04,,,"adjustable lens|3,adjustable-focus lens|3,convex lens|4,liquid lens|15,tunable lens|2","polymer|19,transparent layer|1,polymer film|1,piezoelectric actuators|1",liquid crystal|1,"head mounted display|1,depth camera|1,time of flight|1,surgery|1,HMD|1","=HYPERLINK(""https://patents.google.com/patent/WO2020247171A1/en"")",0,US11175521B2,"WO2010015093A1,US20120128960A1,US20110163403A1,US20130100363A1,WO2018091359A1,WO2018091749A1,US20190113977A1"
554,CN112162338A,IPMC drive-based all-solid-state adjustable focusing micro lens,李梁,Taiyuan Normal University,116,2021-01-01,,2020-11-20,Pending,,"focus lens|3,plano-convex lens|5,micro lens|27,plano convex|5,liquid lens|1,tunable microlens|3,variable focus lens|3",polymer|31,"chamber|2,voice coil motor|1,liquid crystal|2","digital zoom|1,mobile phone cameras|1","=HYPERLINK(""https://patents.google.com/patent/CN112162338A/en"")",0,,"JP2008058841A,US20080112059A1,US20130128368A1,CN102262278A,US20160216492A1,KR20160108843A,CN110955041A,CN111025627A"
556,CN211426924U,Endoscope device and focal length adjusting assembly thereof,张景明,Ningbo Sikangxin Electronic Technology,119,2020-09-04,2020-09-04,2020-02-13,Active,,"adjustable lens|1,focus lens|1,liquid lens|1","polymer|7,piezoelectric film|25","chamber|4,fixed focus lens|1,voice coil motor|4,cavity|3",,"=HYPERLINK(""https://patents.google.com/patent/CN211426924U/en"")",0,,
587,US2023199310A1,Automatic Focus Setup for Fixed Machine Vision Systems,Miroslav Trajkovic|Heng Zhang|Igor Vinogradov,Zebra Technologies Corp,135,2023-06-22,,2022-09-28,Pending,T-lens|1,"focusing lens|1,deformable lens|1,shift lens|1,liquid lens|1,tunable lens|2",,voice coil motor|1,"autofocus|8,auto focus|9,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US20230199310A1/en"")",0,,"US8864035B2,US20140097251A1,US20170357035A1,US20200034591A1,US20220100979A1"
589,CN115793183A,Internal focusing lens and camera module,郭美杉|田中武彦|刘佳|朱师倍,Sunny Optical,452,2023-03-14,,2021-09-09,Pending,"tlens|4,TLENS|4","focusing lens|79,focus lens|129,aspheric lens|1,liquid lens|3,tlens lens|2",,,"camera module|29,telephoto|1,mobile phones|1,telephoto lens|1","=HYPERLINK(""https://patents.google.com/patent/CN115793183A/en"")",0,,
590,WO2023016078A1,"Light emission module, depth camera, and terminal",刘海亮,Oppo,552,2023-02-16,,,,T-lens|6,"adjustable lens|113,adjustment lens|1,fresnel lens|5,phase-type lens|1,phase lens|18,liquid lens|6,tunable lens|17,tunable microlens|1","t-lens module|5,optical film layer|11","chamber|10,cavity|2,VCM |1","depth camera|23,depth information|4,TOF|5","=HYPERLINK(""https://patents.google.com/patent/WO2023016078A1/en"")",0,CN113687371A,"EP3789787A1,CN111580282A,CN111694161A,CN113113836A,CN113687371A"
592,US2023019936A1,Lens assembly and electronic device including the same,Jeongyeol Lee|Jungpa Seo|Sungwook Choi,Samsung Electronics Co Ltd,113,2023-01-19,,,Pending,,tunable lens|169,"polymer|73,elastic body|1,piezoelectric actuator|1",,"camera module|6,telephoto|1,imaging device|1,telephoto lens|1","=HYPERLINK(""https://patents.google.com/patent/US2023019936A1/en"")",0,,
594,US2023007185A1,Method of detecting and correcting focus drift of variable focus lens for fixed focus applications,Harry E. Kuchenbrod,Zebra Technologies Corp,130,2023-01-05,2023-01-31,2022-06-29,Active,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|9,auto focus|11,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US2023007185A1/en"")",0,,
601,WO2022206280A1,"Variable focus optical device, lens, and camera module",黄桢|叶林敏|周秀秀,Sunny Optical,156,2022-10-06,,2021-04-02,,,convex lens|1,"polymer|8,piezoelectric film|3,squeezed|5,lens body|8","flexible membrane|1,cavity|1","camera module|28,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2022206280A1/en"")",0,,"US20100247086A1,JP2009175536A,JP2009251420A,KR20130020263A,CN109839713A,CN111670389A,CN108121046A,CN109884740A,CN110346940A,CN110806610A,CN111239864A"
602,JP7144458B2,Module with multiple cameras for embedding in mobile devices,タラロン、ニコラ|ハコラ、マヌ|クレイン、ピエール,Polight ASA,279,2020-08-27,2022-09-29,2018-06-28,Active,,"focus lens|3,deformable lens|25,flexible lens|4,tunable lens|23","polymer|16,transparent layer|11,curved substrate|2,aspheric shape|2,flexible glass surface|3,effective focal length|43,lens body|60,piezoelectric actuator|1,EFL|14,(EFL)|1","oil|2,fixed focus lens|2,voice coil motor|3,VCM |1","autofocus|8,auto focus|6,camera module|7,depth of field|2,folding mirror|33,selfies|1,video conferencing|1,telephoto|5,wide-angle image|3,digital zoom|1,time of flight|3,mobile phones|4,telephoto lens|1,(OIS)|2,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/JP7144458B2/en"")",0,,"JP2004260787A,CN1648710A,CN202256995U,JP2014182368A,JP2016540417A"
605,US11448849B2,Optical element with stress distributing supporting structure,Lars Henriksen|Vladimir Kartashov|Janne Tapani Kilpinen,Polight ASA,894,2021-07-29,2022-09-20,2019-05-24,Active,"tlens|2,polight|1,TLens®|1,TLens|2,poLight|1","deformable lens|4,refractive lens|2,micro lens|7,transparent lens|15,non-fluid lens|3,polymer lens|2,tunable lens|1","polymer|20,norway|1,pzt film|1,piezoelectric actuators|12,lens body|47,piezoelectric actuator|2","oil|2,cavity|10","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US11448849B2/en"")",0,"DE102019112224A1,CN113192994A","WO2008035983A1,WO2008100154A1,US20100165475A1,WO2016009078A1"
612,WO2022157730A1,Slim pop-out wide camera lenses,Roy Rudnick|Nadav Goulinski|Gal Shabtay|Ephraim Goldenberg,Corephotonics Ltd.,619,2022-07-28,,2021-01-25,,"tlens|2,TLens|2,T Lens|2",single lens|4,"effective focal length|3,EFL|14,(EFL)|1",,"camera module|1,digital camera|2,(OIS)|1,OIS|3","=HYPERLINK(""https://patents.google.com/patent/WO2022157730A1/en"")",0,,"US20150253647A1,US20190107651A1,WO2020174325A2"
619,CN216649816U,Take automatic focusing camera module of Tlens,杨生武,Truly Opto-electronics Ltd,458,2022-05-31,2022-05-31,2022-01-14,Active,tlens|13,"adjustable lens|1,adjustable-focus lens|9,focusing lens|43,focus lens|14","polymer|1,laser direct structuring|2,LDS|5","voice coil motor|2,VCM |1","autofocus|1,auto focus|3,camera module|16","=HYPERLINK(""https://patents.google.com/patent/CN216649816U/en"")",0,,
622,CN215449727U,Optical lens,邱海洋,Changzhou Ruitai Photoelectric Co Ltd,106,2022-01-07,2022-01-07,2021-06-30,Active,tlens|1,"adjustable lens|1,glass lens|2",,,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/CN215449727U/en"")",0,,
623,CN113890974A,"Camera module, assembling method thereof and electronic equipment",吴军|朱童林|李巍,Jiangxi Jingchao Optical Co Ltd,190,2022-01-04,,2021-09-24,Pending,T-lens|1,"adjustable lens|108,tunable lens|24",,cavity|3,"camera module|100,miniaturized design|2,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/CN113890974A/en"")",0,,
633,CN215178520U,Wavefront measuring equipment,张健|国成立|谢桂华|戴付建|赵烈烽,Sunny Optical,425,2021-12-14,2021-12-14,2021-05-08,Active,tlens|21,"focus lens|1,convex lens|1,tlens lens|12,variable focus lens|1,variable-focus optical lens|1",polymer|4,,,"=HYPERLINK(""https://patents.google.com/patent/CN215178520U/en"")",0,,
635,DE102022116204A1,Method of distinguishing between focus deviation and a change in a distance to a target in variable focus lenses,Harry E. Kuchenbrod,Zebra Technologies Corp,134,2023-01-05,,,Pending,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,liquid lens|3,variable focus lens|2",,voice coil motor|1,"autofocus|8,auto focus|12,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/DE102022116204A1/en"")",0,"US20210390724A1,US11265455B1",
636,CN218824934U,Endoscopic lens and endoscope,李艳萍|蔡刚强,Sunny Optical,289,2023-04-07,2023-04-07,2022-12-29,Active,T Lens|3,"focus lens|1,plano-concave|10,liquid crystal lens|1,cemented lens|24,variable focus lens|1","effective focal length|9,EFL|1","voice coil motor|2,liquid crystal|1",depth of field|10,"=HYPERLINK(""https://patents.google.com/patent/CN218824934U/en"")",0,,
653,US10701275B1,Single camera vision system for logistics applications,Laurens Nunnink|Esther Oteo Lozano|Richard Reuter|Matthew D. Engle,Cognex Corp,107,2020-06-30,2020-06-30,2018-10-22,Active,constant field of view|1,"convex lens|3,liquid lens|6,variable lens|9,electromechanical variable lens|1",polymer|1,,auto focus|2,"=HYPERLINK(""https://patents.google.com/patent/US10701275B1/en"")",0,"CN111314652B,US20210262780A1,CN111641768B,CN113450375B","US3714435A,US5856888A,US6688525B1,US20060007550A1,US7196719B2,US20100044555A1,US20090072037A1,US8773766B2,US8139935B2,US8355627B2,US20110317006A1,US20140098220A1"
656,EP3537488B1,Determining and applying a voltage to a piezoelectric actuator,Lars Henriksen|Tore Svortdal|Euan Barron|Muhammad Asif Raza Azhar|Thi Kim Trinh Tran|Nicolas Tallaron|Pierre Craen,Polight ASA,129,2019-09-11,2020-10-21,2018-03-07,Active,,"adjustable lens|1,focus lens|10,deformable lens|2,transparent lens|1,non-fluid lens|2,tunable lens|4","piezoelectric actuators|1,lens body|3,piezoelectric actuator|4",flexible membrane|9,"auto focus|1,camera module|18","=HYPERLINK(""https://patents.google.com/patent/EP3537488B1/en"")",0,EP3792988A1,
657,TWI687715B,Camera lens system and portable wireless communications device,羅密歐Ｉ 摩卡杜,Apple Inc,132,2016-10-16,2020-03-11,2015-08-19,,,"focusing lens|7,refractive lens|22","polymer|26,transparent layer|2,effective focal length|28,EFL|1",,"autofocus|2,auto focus|2,camera module|10,depth of field|1,mobile phones|1,(DOF)|1,DOF|2","=HYPERLINK(""https://patents.google.com/patent/TWI687715B/en"")",0,"KR101709836B1,TWI534467B,US10133043B1,TWI589921B,JP6821365B2,KR101832627B1,TWI616678B,TWI622824B,TWI629535B,CN107367824A,TWI631382B,WO2019052180A1,TWI655474B,JP2019128380A,TWI702465B,CN108535844A,CN111308655B,US10924690B2","TW201317619A,JP2015007748A,TW201502570A,TW201421062A,TW201435383A,TW201504673A"
658,US10921548B2,Focusing mechanism and imaging module,Yoshikazu Hishinuma,Fujifilm Corp,169,2018-12-20,2021-02-16,2017-03-22,Active,,focusing lens|2,"polymer|1,elastic body|19,piezoelectric element|2,piezoelectric actuators|22,piezoelectric film|3,piezoelectric actuator|10",VCM |2,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/US10921548B2/en"")",0,"JP2019028439A,CN110365247A,CN112825542A,CN112825321B,CN111399164B","US20030202735A1,JP2004001209A,US20050167769A1,US8199410B2,WO2009060575A1,US20100110571A1,US20100232043A1,JP2010210968A,JP2011141438A,JP2012163415A,JP2013068875A,US8711495B2"
662,CN115031707A,Engineering surveying and mapping system,王善芳,Individual,190,2022-09-09,,2022-05-16,Pending,tlens|1,"adjustable lens|1,adjustable-focus lens|5,focusing lens|20,focus lens|4",LDS|1,,camera module|3,"=HYPERLINK(""https://patents.google.com/patent/CN115031707A/en"")",0,,
666,GB2610475A,Method of detecting and correcting focus drift of variable focus lens for fixed focus applications,E Kuchenbrod Harry,Zebra Technologies Corp,177,2022-08-10,,,Pending,T-lens|1,"focusing lens|1,focus lens|5,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|5",,voice coil motor|1,"autofocus|10,auto focus|12,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/GB2610475A/en"")",0,,
669,CN115546276A,Method for distinguishing focus drift and distance to target change for variable focus lens,H·E·古辰博德,Zebra Technology Company,134,2022-12-30,,,,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|12,auto focus|13,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/CN115546276A/en"")",0,,
670,JP7177295B1,How to Distinguish Between Focus Drift and Distance-to-Object Change for Variable Focus Lenses,イー クッヘンブロート ハリー,Zebra Technologies Corp,134,2022-11-22,2022-11-22,,Active,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|14,auto focus|14,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/JP7177295B1/en"")",0,,"US20070063048A1,JP2018534664A,JP2020500310A,JP2020531849A5,US20200200996A1,US11108946B1,US11265455B1"
679,CN114815127A,Camera module and terminal,许运生|李鸿|揭应平,Shenzhen Transsion Holdings Co Ltd,291,2022-07-29,,2022-03-16,Pending,T-lens|6,"refractive lens|4,liquid lens|50",,"electrowetting|9,voice coil motor|1,cavity|3,liquid crystal|4","camera module|93,telephoto|1,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN114815127A/en"")",0,,
681,CN111953895B,Focusable imaging device,曾正德,Luxvisions Innovation Ltd,292,2020-11-17,2022-07-05,2020-01-10,Active,"t lens|1,T Lens|2","anti-shake optical lens|7,liquid crystal lens|2,liquid lens|6",,"voice coil motor|3,hydrophobic liquid lens|1,liquid crystal|1,SMA|1","auto focus|4,telephoto|4,mobile phones|1,imaging device|31,periscope |1,(OIS)|2,OIS|10","=HYPERLINK(""https://patents.google.com/patent/CN111953895B/en"")",0,,"US6987529B1,CN1512244A,JP2005331694A,CN101866058A,US9164269B1,CN105549327A,CN106019560A,CN208969313U"
955,JP2020510245A,Low wavefront error piezoelectrically driven optical element,ウラジーミル カルタショフ，|ウラジーミル カルタショフ，|ピエール クレイン，|ピエール クレイン，,Polight ASA,508,2020-04-02,,2018-02-27,Pending,"polight|1,TLens®|1,poLight|1","autofocus lens|1,deformable lens|4,refractive lens|2,micro lens|2,transparent lens|15","polymer|13,norway|1,piezoelectric actuators|62,piezoelectric film|1,lens body|24,piezoelectric actuator|18","oil|1,cavity|3","autofocus|3,auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/JP2020510245A/en"")",1,WO2021140160A1,
